from,to,count
Mali,Reunion,22
Mali,Romania,5
Mali,Russia,52
Mali,Rwanda,1
Mali,Senegal,5218
Mali,Singapore,1
Mali,Sierra Leone,154
Mali,Serbia,1
Mali,South Sudan,223
Mali,Sao Tome and Principe,44
Mali,Suriname,3
Mali,Slovakia,4
Mali,Slovenia,4
Mali,Sweden,104
Mali,Swaziland,1
Mali,Chad,48
Mali,Togo,606
Mali,Tunisia,2
Mali,Turkey,23
Mali,Tanzania,250
Mali,Uganda,1
Mali,Ukraine,12
Mali,United States,407
Mali,Venezuela,2
Mali,Vanuatu,1
Mali,South Africa,420
Mali,Zambia,33
Malta,Belgium,2
Malta,Bahrain,1
Malta,Czech Republic,5
Malta,Germany,3
Malta,Spain,34
Malta,France,7
Malta,United Kingdom,3
Malta,Equatorial Guinea,1
Malta,Greece,1
Malta,Israel,3
Malta,Italy,49
Malta,Jordan,1
Malta,Liberia,1
Malta,Portugal,1
Malta,Russia,4
Malta,South Sudan,6
Malta,Slovakia,1
Malta,Sweden,1
Malta,Syria,2
Malta,South Africa,4
Myanmar,Australia,6580
Myanmar,Austria,14
Myanmar,Bolivia,1
Myanmar,Brazil,5
Myanmar,Bhutan,4
Myanmar,Canada,1231
Myanmar,Switzerland,60
Myanmar,Costa Rica,1
Myanmar,Cyprus,12
Myanmar,Czech Republic,74
Myanmar,Germany,208
Myanmar,Denmark,614
Myanmar,Dominican Republic,1
Myanmar,Ecuador,5
Myanmar,Egypt,3
Myanmar,Finland,487
Myanmar,United Kingdom,11820
Myanmar,Greece,3
Myanmar,Hungary,3
Myanmar,Ireland,13
Myanmar,Iceland,1
Myanmar,Italy,88
Myanmar,South Korea,1152
Myanmar,Laos,48
Myanmar,Sri Lanka,23
Myanmar,Malta,1
Myanmar,Malaysia,84959
Myanmar,Netherlands,267
Myanmar,Norway,1311
Myanmar,New Zealand,194
Myanmar,Panama,14
Myanmar,Philippines,28
Myanmar,Russia,290
Myanmar,Slovenia,1
Myanmar,Sweden,687
Myanmar,Thailand,368832
Myanmar,United States,28118
Myanmar,Vietnam,2013
Myanmar,South Africa,60
Montenegro,Albania,1692
Montenegro,Austria,1822
Montenegro,Belgium,36
Montenegro,Bulgaria,11
Montenegro,Brazil,3
Montenegro,Switzerland,85
Montenegro,Czech Republic,25
Montenegro,Denmark,19
Montenegro,Finland,1
Montenegro,France,14
Montenegro,Greece,143
Montenegro,Croatia,2219
Montenegro,Hungary,8
Montenegro,Iceland,1
Montenegro,Luxembourg,196
Montenegro,Macedonia,1772
Montenegro,Panama,1
Montenegro,Romania,1
Montenegro,Serbia,9525
Montenegro,Slovakia,10
Montenegro,Slovenia,191
Montenegro,Sweden,57
Montenegro,Turkey,7087
Montenegro,Venezuela,6
Mongolia,Australia,313
Mongolia,Austria,287
Mongolia,Azerbaijan,28
Mongolia,Belgium,5
Mongolia,Bulgaria,33
Mongolia,Belarus,42
Mongolia,Bolivia,1
Mongolia,Canada,260
Mongolia,Switzerland,251
Mongolia,China,4
Mongolia,Republic of Congo,1
Mongolia,Colombia,1
Mongolia,Cyprus,1
Mongolia,Czech Republic,4183
Mongolia,Germany,70
Mongolia,Denmark,29
Mongolia,Ecuador,5
Mongolia,Egypt,7
Mongolia,Spain,23
Mongolia,Estonia,12
Mongolia,Finland,23
Mongolia,France,538
Mongolia,United Kingdom,1
Mongolia,Hungary,447
Mongolia,Ireland,22
Mongolia,Iceland,11
Mongolia,Israel,2
Mongolia,Italy,119
Mongolia,Kazakhstan,632
Mongolia,South Korea,8263
Mongolia,Lithuania,12
Mongolia,Latvia,20
Mongolia,Moldova,42
Mongolia,Malta,1
Mongolia,Netherlands,204
Mongolia,Norway,58
Mongolia,New Zealand,23
Mongolia,Poland,190
Mongolia,Portugal,9
Mongolia,Romania,3
Mongolia,Russia,4644
Mongolia,Slovakia,33
Mongolia,Slovenia,2
Mongolia,Sweden,462
Mongolia,Thailand,2
Mongolia,Turkey,57
Mongolia,Ukraine,116
Mongolia,United States,10
Mongolia,Uzbekistan,80
Mongolia,South Africa,1
Mozambique,Angola,529
Mozambique,Australia,2907
Mozambique,Austria,46
Mozambique,Burundi,740
Mozambique,Belgium,69
Mozambique,Bulgaria,10
Mozambique,Bolivia,1
Mozambique,Brazil,125
Mozambique,Botswana,630
Mozambique,Central African Republic,2
Mozambique,Canada,445
Mozambique,Switzerland,600
Mozambique,Channel Islands,7
Mozambique,Chile,288
Mozambique,Republic of Congo,16
Mozambique,Colombia,2
Mozambique,Cape Verde,1
Mozambique,Cyprus,101
Mozambique,Czech Republic,13
Mozambique,Germany,202
Mozambique,Denmark,55
Mozambique,Dominican Republic,2
Mozambique,Algeria,4
Mozambique,Ecuador,6
Mozambique,Egypt,5
Mozambique,Eritrea,9
Mozambique,Spain,448
Mozambique,Finland,32
Mozambique,France,263
Mozambique,United Kingdom,3681
Mozambique,Greece,88
Mozambique,Hungary,13
Mozambique,Ireland,46
Mozambique,Iceland,6
Mozambique,Israel,293
Mozambique,Italy,283
Mozambique,Kenya,12
Mozambique,South Korea,36
Mozambique,Lesotho,10
Mozambique,Lithuania,1
Mozambique,Luxembourg,140
Mozambique,Latvia,1
Mozambique,Mexico,4
Mozambique,Malta,1
Mozambique,Mauritius,15
Mozambique,Namibia,121
Mozambique,Netherlands,193
Mozambique,Norway,49
Mozambique,New Zealand,746
Mozambique,Panama,1
Mozambique,Philippines,3
Mozambique,Poland,20
Mozambique,Portugal,3892
Mozambique,Paraguay,1
Mozambique,Romania,8
Mozambique,Russia,19
Mozambique,Rwanda,353
Mozambique,Serbia,1
Mozambique,South Sudan,200
Mozambique,Slovakia,2
Mozambique,Slovenia,2
Mozambique,Sweden,93
Mozambique,Swaziland,3740
Mozambique,Thailand,3
Mozambique,Turkey,9
Mozambique,Tanzania,1421
Mozambique,Uganda,118
Mozambique,United States,955
Mozambique,Venezuela,12
Mozambique,South Africa,49601
Mozambique,Zambia,6
Mauritania,Australia,14
Mauritania,Austria,6
Mauritania,Burundi,5
Mauritania,Belgium,116
Mauritania,Bulgaria,1
Mauritania,Central African Republic,15
Mauritania,Canada,128
Mauritania,Switzerland,20
Mauritania,Republic of Congo,521
Mauritania,Czech Republic,1
Mauritania,Denmark,5
Mauritania,Egypt,22
Mauritania,Western Sahara,150
Mauritania,Spain,3175
Mauritania,Finland,3
Mauritania,France,2883
Mauritania,Ghana,1
Mauritania,Gambia,18
Mauritania,Guinea-Bissau,26
Mauritania,Greece,7
Mauritania,Hungary,1
Mauritania,Ireland,1
Mauritania,Iraq,5
Mauritania,Italy,100
Mauritania,Jordan,2
Mauritania,Libya,23
Mauritania,Mexico,1
Mauritania,Mali,1202
Mauritania,Malta,1
Mauritania,Nigeria,1534
Mauritania,Nicaragua,1
Mauritania,Netherlands,36
Mauritania,Norway,4
Mauritania,Portugal,8
Mauritania,Qatar,2
Mauritania,Russia,1
Mauritania,South Sudan,41
Mauritania,Slovakia,1
Mauritania,Sweden,12
Mauritania,Turkey,4
Mauritania,Uganda,2
Mauritania,United States,17
Martinique,United Arab Emirates,52
Martinique,Argentina,2
Martinique,Australia,158
Martinique,Austria,7
Martinique,Burundi,3
Martinique,Belgium,57
Martinique,Benin,4
Martinique,Bulgaria,2
Martinique,Bahrain,7
Martinique,Bolivia,9
Martinique,Brazil,2
Martinique,Barbados,26
Martinique,Central African Republic,20
Martinique,Canada,337
Martinique,Switzerland,55
Martinique,Channel Islands,5
Martinique,Cameroon,6
Martinique,Republic of Congo,55
Martinique,Colombia,37
Martinique,Comoros,1
Martinique,Cyprus,2
Martinique,Czech Republic,5
Martinique,Germany,53
Martinique,Denmark,7
Martinique,Dominican Republic,5
Martinique,Algeria,3
Martinique,Ecuador,97
Martinique,Egypt,3
Martinique,Western Sahara,1
Martinique,Spain,124
Martinique,Finland,6
Martinique,France,103
Martinique,United Kingdom,27
Martinique,Guadeloupe,354
Martinique,Equatorial Guinea,37
Martinique,Guatemala,1
Martinique,Croatia,1
Martinique,Haiti,4
Martinique,Hungary,8
Martinique,Ireland,13
Martinique,Iceland,2
Martinique,Israel,197
Martinique,Italy,303
Martinique,Japan,17
Martinique,Kuwait,4
Martinique,Saint Lucia,144
Martinique,Lithuania,1
Martinique,Luxembourg,15
Martinique,Latvia,1
Martinique,Madagascar,41
Martinique,Mongolia,1
Martinique,Mauritania,9
Martinique,Mauritius,7
Martinique,Mayotte,26
Martinique,New Caledonia,191
Martinique,Netherlands,5
Martinique,Norway,9
Martinique,New Zealand,18
Martinique,Panama,12
Martinique,Philippines,5
Martinique,Poland,40
Martinique,Portugal,17
Martinique,Paraguay,2
Martinique,Qatar,14
Martinique,Reunion,50
Martinique,Romania,10
Martinique,Russia,12
Martinique,Rwanda,2
Martinique,Solomon Islands,2
Martinique,El Salvador,1
Martinique,Serbia,3
Martinique,Suriname,46
Martinique,Slovakia,6
Martinique,Slovenia,1
Martinique,Sweden,14
Martinique,Togo,1
Martinique,Tunisia,3
Martinique,Turkey,41
Martinique,Uganda,1
Martinique,United States,164
Martinique,Saint Vincent and the Grenadines,1
Martinique,Venezuela,20
Martinique,Vanuatu,5
Martinique,South Africa,49
Mauritius,Australia,2654
Mauritius,Austria,10
Mauritius,Belgium,7
Mauritius,Botswana,116
Mauritius,Canada,1436
Mauritius,Switzerland,247
Mauritius,Cyprus,3
Mauritius,Czech Republic,14
Mauritius,Denmark,18
Mauritius,Finland,9
Mauritius,France,1611
Mauritius,United Kingdom,1805
Mauritius,Greece,13
Mauritius,Hungary,13
Mauritius,Italy,1
Mauritius,Luxembourg,4
Mauritius,Madagascar,43
Mauritius,Netherlands,8
Mauritius,Norway,23
Mauritius,New Zealand,76
Mauritius,Slovakia,2
Mauritius,Slovenia,2
Mauritius,Sweden,25
Mauritius,Turkey,2
Mauritius,Tanzania,50
Mauritius,South Africa,1671
Malawi,Angola,56
Malawi,United Arab Emirates,4
Malawi,Australia,532
Malawi,Austria,12
Malawi,Burundi,3376
Malawi,Belgium,11
Malawi,Bulgaria,5
Malawi,Bahrain,1
Malawi,Bolivia,1
Malawi,Brazil,46
Malawi,Botswana,368
Malawi,Canada,192
Malawi,Switzerland,119
Malawi,Channel Islands,3
Malawi,Chile,12
Malawi,China,1
Malawi,Democratic Republic of the Congo,2060
Malawi,Republic of Congo,68
Malawi,Colombia,1
Malawi,Cyprus,16
Malawi,Czech Republic,10
Malawi,Germany,16
Malawi,Denmark,54
Malawi,Dominican Republic,1
Malawi,Algeria,4
Malawi,Ecuador,1
Malawi,Egypt,8
Malawi,Eritrea,57
Malawi,Spain,13
Malawi,Finland,28
Malawi,France,91
Malawi,United Kingdom,647
Malawi,Greece,6
Malawi,Hungary,4
Malawi,Indonesia,1
Malawi,Ireland,13
Malawi,Iceland,2
Malawi,Israel,14
Malawi,Italy,172
Malawi,Kenya,44
Malawi,South Korea,2
Malawi,Libya,2
Malawi,Lesotho,6
Malawi,Mexico,1
Malawi,Malta,1
Malawi,Mozambique,3924
Malawi,Mauritius,1
Malawi,Namibia,785
Malawi,Netherlands,70
Malawi,Norway,77
Malawi,New Zealand,107
Malawi,Poland,11
Malawi,Portugal,2866
Malawi,Qatar,1
Malawi,Russia,62
Malawi,Rwanda,1217
Malawi,Serbia,1
Malawi,South Sudan,215
Malawi,Slovakia,3
Malawi,Slovenia,1
Malawi,Sweden,75
Malawi,Swaziland,196
Malawi,Turkey,10
Malawi,Tanzania,4543
Malawi,Uganda,240
Malawi,United States,233
Malawi,Venezuela,2
Malawi,Yemen,8
Malawi,South Africa,26979
Malawi,Zambia,2775
Malaysia,Aruba,23
Malaysia,United Arab Emirates,18717
Malaysia,Argentina,46
Malaysia,Australia,60503
Malaysia,Austria,662
Malaysia,Azerbaijan,2
Malaysia,Belgium,238
Malaysia,Bangladesh,16
Malaysia,Bulgaria,10
Malaysia,Bahrain,2366
Malaysia,Bahamas,35
Malaysia,Belize,4
Malaysia,Bolivia,10
Malaysia,Brazil,198
Malaysia,Brunei,159
Malaysia,Bhutan,5
Malaysia,Botswana,16
Malaysia,Central African Republic,1
Malaysia,Canada,17147
Malaysia,Switzerland,1887
Malaysia,Channel Islands,3
Malaysia,Chile,36
Malaysia,China,4569
Malaysia,Republic of Congo,5
Malaysia,Colombia,16
Malaysia,Costa Rica,3
Malaysia,Cyprus,272
Malaysia,Czech Republic,496
Malaysia,Germany,5377
Malaysia,Denmark,1077
Malaysia,Dominican Republic,20
Malaysia,Algeria,1011
Malaysia,Ecuador,60
Malaysia,Egypt,1168
Malaysia,Spain,2290
Malaysia,Finland,592
Malaysia,France,2197
Malaysia,United Kingdom,24266
Malaysia,Georgia,1
Malaysia,Ghana,2
Malaysia,Greece,168
Malaysia,Guatemala,4
Malaysia,Guam,1
Malaysia,Guyana,4
Malaysia,Hong Kong,6947
Malaysia,Honduras,1
Malaysia,Haiti,1
Malaysia,Hungary,154
Malaysia,Indonesia,1012
Malaysia,India,298
Malaysia,Ireland,838
Malaysia,Iceland,114
Malaysia,Israel,3
Malaysia,Italy,5101
Malaysia,Jordan,37
Malaysia,Japan,5068
Malaysia,Kazakhstan,27
Malaysia,Kyrgyzstan,1
Malaysia,South Korea,1955
Malaysia,Kuwait,1526
Malaysia,Laos,21
Malaysia,Libya,1412
Malaysia,Sri Lanka,7
Malaysia,Lithuania,4
Malaysia,Luxembourg,18
Malaysia,Latvia,2
Malaysia,Macao,689
Malaysia,Moldova,2
Malaysia,Madagascar,18
Malaysia,Maldives,6
Malaysia,Mexico,51
Malaysia,Malta,18
Malaysia,Myanmar,68
Malaysia,Mongolia,20
Malaysia,Mauritania,1
Malaysia,Mauritius,170
Malaysia,New Caledonia,1
Malaysia,Netherlands,1965
Malaysia,Norway,1398
Malaysia,New Zealand,6953
Malaysia,Oman,457
Malaysia,Panama,58
Malaysia,Peru,9
Malaysia,Philippines,289
Malaysia,Papua New Guinea,87
Malaysia,Poland,66
Malaysia,North Korea,252
Malaysia,Portugal,104
Malaysia,Paraguay,3
Malaysia,French Polynesia,1
Malaysia,Qatar,4783
Malaysia,Romania,17
Malaysia,Russia,1259
Malaysia,Rwanda,1
Malaysia,Saudi Arabia,11867
Malaysia,Singapore,395727
Malaysia,El Salvador,3
Malaysia,Serbia,1
Malaysia,Suriname,15
Malaysia,Slovakia,18
Malaysia,Slovenia,19
Malaysia,Sweden,2148
Malaysia,Thailand,1166
Malaysia,Turkmenistan,1
Malaysia,Turkey,197
Malaysia,Uganda,3
Malaysia,United States,54160
Malaysia,Uzbekistan,6
Malaysia,Venezuela,47
Malaysia,Vietnam,34
Malaysia,South Africa,608
Mayotte,Switzerland,1
Mayotte,Czech Republic,1
Mayotte,France,924
Mayotte,Italy,3
Mayotte,Netherlands,5
Mayotte,Reunion,1482
Mayotte,Russia,2
Mayotte,South Africa,1
Namibia,Angola,2340
Namibia,Australia,39
Namibia,Belgium,7
Namibia,Brazil,10
Namibia,Botswana,6
Namibia,Canada,4
Namibia,Switzerland,9
Namibia,Democratic Republic of the Congo,461
Namibia,Republic of Congo,89
Namibia,Czech Republic,7
Namibia,Ecuador,1
Namibia,Spain,2
Namibia,Finland,10
Namibia,France,21
Namibia,United Kingdom,23
Namibia,Greece,1
Namibia,Iceland,2
Namibia,Italy,5
Namibia,Lesotho,4
Namibia,Norway,6
Namibia,Poland,1
Namibia,Russia,11
Namibia,Sweden,5
Namibia,Swaziland,1
Namibia,Tanzania,29
Namibia,South Africa,10269
New Caledonia,United Arab Emirates,1
New Caledonia,Australia,63
New Caledonia,Canada,6
New Caledonia,Switzerland,1
New Caledonia,Colombia,1
New Caledonia,Germany,1
New Caledonia,Spain,2
New Caledonia,France,58
New Caledonia,United Kingdom,2
New Caledonia,Greece,20
New Caledonia,Israel,7
New Caledonia,Italy,2
New Caledonia,Netherlands,8
New Caledonia,New Zealand,136
New Caledonia,Poland,4
New Caledonia,French Polynesia,862
New Caledonia,Solomon Islands,60
New Caledonia,Sweden,1
New Caledonia,United States,374
New Caledonia,Vanuatu,29
Niger,Australia,21
Niger,Austria,13
Niger,Belgium,348
Niger,Benin,21967
Niger,Bulgaria,1
Niger,Bolivia,1
Niger,Brazil,8
Niger,Central African Republic,255
Niger,Canada,165
Niger,Switzerland,131
Niger,Chile,3
Niger,Republic of Congo,159
Niger,Cyprus,4
Niger,Czech Republic,3
Niger,Germany,395
Niger,Denmark,9
Niger,Dominican Republic,1
Niger,Ecuador,8
Niger,Egypt,50
Niger,Spain,21
Niger,Finland,10
Niger,France,3349
Niger,Gabon,119
Niger,United Kingdom,2
Niger,Ghana,2396
Niger,Greece,69
Niger,Hungary,8
Niger,Ireland,55
Niger,Israel,21
Niger,Italy,339
Niger,Jordan,1
Niger,Liberia,6
Niger,Libya,67
Niger,Luxembourg,4
Niger,Mali,4
Niger,Malta,7
Niger,Mauritania,120
Niger,Nigeria,13838
Niger,Netherlands,165
Niger,Norway,24
Niger,New Zealand,1
Niger,Poland,4
Niger,Portugal,1
Niger,Russia,16
Niger,Senegal,130
Niger,Sierra Leone,10
Niger,South Sudan,410
Niger,Sao Tome and Principe,1
Niger,Slovakia,1
Niger,Sweden,21
Niger,Togo,4036
Niger,Turkey,2
Niger,United States,148
Niger,South Africa,10
Nigeria,Angola,65
Nigeria,United Arab Emirates,2839
Nigeria,Argentina,5
Nigeria,Australia,2559
Nigeria,Austria,3558
Nigeria,Belgium,1817
Nigeria,Benin,16926
Nigeria,Burkina Faso,72
Nigeria,Bangladesh,79
Nigeria,Bulgaria,55
Nigeria,Bahrain,361
Nigeria,Bahamas,46
Nigeria,Belize,13
Nigeria,Bolivia,8
Nigeria,Brazil,785
Nigeria,Botswana,224
Nigeria,Central African Republic,1091
Nigeria,Canada,9338
Nigeria,Switzerland,1782
Nigeria,Chile,7
Nigeria,Cameroon,39863
Nigeria,Republic of Congo,17
Nigeria,Colombia,24
Nigeria,Cape Verde,436
Nigeria,Costa Rica,1
Nigeria,Cuba,1
Nigeria,Cyprus,150
Nigeria,Czech Republic,551
Nigeria,Germany,12792
Nigeria,Denmark,659
Nigeria,Dominican Republic,19
Nigeria,Algeria,398
Nigeria,Ecuador,47
Nigeria,Egypt,477
Nigeria,Spain,25594
Nigeria,Finland,1073
Nigeria,France,2971
Nigeria,Gabon,5516
Nigeria,United Kingdom,85193
Nigeria,Ghana,11707
Nigeria,Equatorial Guinea,1912
Nigeria,Greece,2442
Nigeria,Hungary,748
Nigeria,India,61
Nigeria,Ireland,5018
Nigeria,Iceland,37
Nigeria,Italy,19099
Nigeria,Jordan,5
Nigeria,Japan,1027
Nigeria,South Korea,668
Nigeria,Kuwait,257
Nigeria,Liberia,12646
Nigeria,Libya,679
Nigeria,Saint Lucia,6
Nigeria,Lithuania,21
Nigeria,Luxembourg,6
Nigeria,Latvia,10
Nigeria,Mexico,78
Nigeria,Mali,54
Nigeria,Malta,43
Nigeria,Niger,3117
Nigeria,Nicaragua,3
Nigeria,Netherlands,3074
Nigeria,Norway,682
Nigeria,New Zealand,278
Nigeria,Panama,13
Nigeria,Peru,3
Nigeria,Philippines,1
Nigeria,Poland,334
Nigeria,Portugal,243
Nigeria,Qatar,714
Nigeria,Romania,2
Nigeria,Russia,428
Nigeria,Saudi Arabia,2099
Nigeria,Senegal,102
Nigeria,Sierra Leone,274
Nigeria,South Sudan,5005
Nigeria,Sao Tome and Principe,96
Nigeria,Slovakia,50
Nigeria,Slovenia,17
Nigeria,Sweden,2120
Nigeria,Swaziland,1
Nigeria,Togo,5648
Nigeria,Turkey,203
Nigeria,Uganda,2
Nigeria,United States,103012
Nigeria,Venezuela,38
Nigeria,South Africa,9191
Nigeria,Zambia,28
Nicaragua,Aruba,1
Nicaragua,Angola,1
Nicaragua,United Arab Emirates,1
Nicaragua,Argentina,9
Nicaragua,Australia,286
Nicaragua,Austria,98
Nicaragua,Azerbaijan,1
Nicaragua,Burundi,5
Nicaragua,Belgium,7
Nicaragua,Bulgaria,25
Nicaragua,Bahamas,1
Nicaragua,Belarus,2
Nicaragua,Belize,8
Nicaragua,Bolivia,67
Nicaragua,Brazil,42
Nicaragua,Canada,3662
Nicaragua,Switzerland,343
Nicaragua,Chile,87
Nicaragua,China,1
Nicaragua,Republic of Congo,1
Nicaragua,Colombia,324
Nicaragua,Costa Rica,86486
Nicaragua,Cuba,70
Nicaragua,Cyprus,7
Nicaragua,Czech Republic,21
Nicaragua,Germany,227
Nicaragua,Denmark,103
Nicaragua,Dominican Republic,188
Nicaragua,Algeria,1
Nicaragua,Ecuador,429
Nicaragua,Egypt,1
Nicaragua,Spain,9483
Nicaragua,Estonia,1
Nicaragua,Finland,62
Nicaragua,France,317
Nicaragua,United Kingdom,21
Nicaragua,Equatorial Guinea,1
Nicaragua,Greece,32
Nicaragua,Guatemala,3129
Nicaragua,Honduras,1850
Nicaragua,Haiti,1
Nicaragua,Hungary,19
Nicaragua,Ireland,11
Nicaragua,Iceland,4
Nicaragua,Israel,8
Nicaragua,Italy,719
Nicaragua,Jamaica,68
Nicaragua,Jordan,1
Nicaragua,Japan,1
Nicaragua,Kazakhstan,50
Nicaragua,Liberia,1
Nicaragua,Luxembourg,2
Nicaragua,Mexico,1269
Nicaragua,New Caledonia,2
Nicaragua,Netherlands,197
Nicaragua,Norway,101
Nicaragua,New Zealand,13
Nicaragua,Panama,4602
Nicaragua,Peru,16
Nicaragua,Philippines,1
Nicaragua,Poland,7
Nicaragua,Puerto Rico,2
Nicaragua,Portugal,9
Nicaragua,Paraguay,12
Nicaragua,Romania,6
Nicaragua,Russia,48
Nicaragua,Rwanda,1
Nicaragua,El Salvador,3227
Nicaragua,South Sudan,5
Nicaragua,Suriname,2
Nicaragua,Slovakia,8
Nicaragua,Slovenia,3
Nicaragua,Sweden,390
Nicaragua,Syria,1
Nicaragua,Turkey,17
Nicaragua,Tanzania,1
Nicaragua,Uganda,2
Nicaragua,Ukraine,21
Nicaragua,United States,82311
Nicaragua,Venezuela,711
Nicaragua,South Africa,59
Netherlands,Aruba,417
Netherlands,Angola,333
Netherlands,Albania,2
Netherlands,United Arab Emirates,462
Netherlands,Australia,152
Netherlands,Austria,2681
Netherlands,Azerbaijan,10
Netherlands,Burundi,648
Netherlands,Belgium,48935
Netherlands,Bulgaria,198
Netherlands,Bahrain,108
Netherlands,Bahamas,3
Netherlands,Belarus,36
Netherlands,Bolivia,5
Netherlands,Brazil,2
Netherlands,Brunei,174
Netherlands,Botswana,102
Netherlands,Canada,1300
Netherlands,Switzerland,6526
Netherlands,Chile,10
Netherlands,Democratic Republic of the Congo,100
Netherlands,Republic of Congo,19
Netherlands,Colombia,42
Netherlands,Costa Rica,2
Netherlands,Cyprus,128
Netherlands,Czech Republic,3321
Netherlands,Germany,36841
Netherlands,Denmark,1717
Netherlands,Dominican Republic,13
Netherlands,Algeria,183
Netherlands,Ecuador,304
Netherlands,Egypt,112
Netherlands,Western Sahara,1
Netherlands,Spain,13392
Netherlands,Estonia,6
Netherlands,Finland,576
Netherlands,France,10935
Netherlands,United Kingdom,15464
Netherlands,Ghana,26
Netherlands,Guadeloupe,27
Netherlands,Greece,942
Netherlands,Guatemala,8
Netherlands,French Guiana,2
Netherlands,Guyana,1
Netherlands,Hong Kong,20
Netherlands,Honduras,1
Netherlands,Croatia,47
Netherlands,Hungary,1284
Netherlands,Indonesia,737
Netherlands,Ireland,1599
Netherlands,Iran,1
Netherlands,Iceland,115
Netherlands,Israel,1775
Netherlands,Italy,6503
Netherlands,Jordan,197
Netherlands,Japan,89
Netherlands,Kazakhstan,112
Netherlands,Kenya,8
Netherlands,South Korea,24
Netherlands,Lebanon,55
Netherlands,Liberia,699
Netherlands,Saint Lucia,3
Netherlands,Lithuania,93
Netherlands,Luxembourg,944
Netherlands,Latvia,96
Netherlands,Moldova,52
Netherlands,Madagascar,1
Netherlands,Mexico,25
Netherlands,Malta,82
Netherlands,Montenegro,1
Netherlands,Mauritania,8
Netherlands,Norway,2856
Netherlands,New Zealand,1046
Netherlands,Panama,61
Netherlands,Philippines,63
Netherlands,Poland,2214
Netherlands,Portugal,643
Netherlands,Paraguay,5
Netherlands,Qatar,171
Netherlands,Romania,324
Netherlands,Russia,4072
Netherlands,Rwanda,68
Netherlands,Serbia,80
Netherlands,South Sudan,2092
Netherlands,Suriname,1359
Netherlands,Slovakia,439
Netherlands,Slovenia,129
Netherlands,Sweden,3499
Netherlands,Syria,327
Netherlands,Thailand,17
Netherlands,Turkmenistan,2
Netherlands,Turkey,7799
Netherlands,Tanzania,11
Netherlands,Uganda,281
Netherlands,Ukraine,499
Netherlands,United States,141
Netherlands,Venezuela,42
Netherlands,South Africa,4088
Norway,Albania,8
Norway,Australia,3
Norway,Austria,86
Norway,Belgium,71
Norway,Bulgaria,8
Norway,Bolivia,1
Norway,Brazil,10
Norway,Botswana,4
Norway,Canada,2
Norway,Switzerland,44
Norway,Colombia,1
Norway,Cyprus,5
Norway,Czech Republic,35
Norway,Germany,147
Norway,Denmark,936
Norway,Ecuador,5
Norway,Egypt,2
Norway,Western Sahara,4
Norway,Spain,762
Norway,Finland,168
Norway,France,86
Norway,United Kingdom,440
Norway,Greece,3
Norway,Croatia,39
Norway,Hungary,83
Norway,Iceland,31
Norway,Italy,85
Norway,Kazakhstan,1
Norway,Lithuania,36
Norway,Luxembourg,19
Norway,Latvia,36
Norway,Macedonia,10
Norway,Malta,1
Norway,Martinique,1
Norway,Panama,1
Norway,Poland,297
Norway,Portugal,4
Norway,Serbia,84
Norway,South Sudan,74
Norway,Slovakia,36
Norway,Slovenia,6
Norway,Sweden,1509
Norway,Turkey,278
Norway,United States,2
Norway,Venezuela,1
Norway,Vietnam,1
Norway,South Africa,10
Nepal,United Arab Emirates,3196
Nepal,Argentina,2
Nepal,Australia,20069
Nepal,Austria,229
Nepal,Belgium,780
Nepal,Bangladesh,8121
Nepal,Bulgaria,22
Nepal,Bahrain,421
Nepal,Brazil,37
Nepal,Bhutan,6610
Nepal,Botswana,1
Nepal,Canada,2448
Nepal,Switzerland,489
Nepal,Chile,4
Nepal,Colombia,2
Nepal,Costa Rica,3
Nepal,Cyprus,26
Nepal,Czech Republic,138
Nepal,Germany,1277
Nepal,Denmark,1256
Nepal,Dominican Republic,2
Nepal,Ecuador,3
Nepal,Egypt,3
Nepal,Spain,2085
Nepal,Finland,886
Nepal,France,665
Nepal,United Kingdom,36
Nepal,Greece,34
Nepal,Hong Kong,2366
Nepal,Hungary,37
Nepal,India,10998
Nepal,Ireland,63
Nepal,Iceland,72
Nepal,Italy,960
Nepal,Jordan,22
Nepal,Japan,45
Nepal,Kazakhstan,4
Nepal,South Korea,4533
Nepal,Kuwait,196
Nepal,Lithuania,1
Nepal,Luxembourg,11
Nepal,Latvia,13
Nepal,Macao,25
Nepal,Madagascar,1
Nepal,Mexico,7
Nepal,Malta,1
Nepal,Myanmar,4
Nepal,Mongolia,1
Nepal,Mauritius,6
Nepal,Malaysia,72245
Nepal,Nicaragua,1
Nepal,Netherlands,867
Nepal,Norway,655
Nepal,New Zealand,324
Nepal,Panama,2
Nepal,Poland,55
Nepal,North Korea,2
Nepal,Portugal,373
Nepal,Qatar,831
Nepal,Romania,1
Nepal,Russia,31
Nepal,Saudi Arabia,1543
Nepal,Singapore,47
Nepal,Suriname,1
Nepal,Slovakia,4
Nepal,Slovenia,6
Nepal,Sweden,502
Nepal,Thailand,32
Nepal,Turkey,8
Nepal,United States,48919
Nepal,Uzbekistan,1
Nepal,Venezuela,2
Nepal,Vietnam,849
Nepal,South Africa,61
New Zealand,Albania,39
New Zealand,Australia,123818
New Zealand,Austria,162
New Zealand,Azerbaijan,1
New Zealand,Burundi,10
New Zealand,Belgium,24
New Zealand,Bulgaria,19
